dpt,flux,tonnage,annee,mois
34,PAM,1.060,2012,3
35,ND,424.000,2010,2
35,ND,2.220,2010,2
35,ND,6634.000,2010,2
35,ND,3486.000,2010,2
35,ND,0.000,2010,2
35,ND,10.599,2010,2
35,ND,106.182,2010,2
35,ND,76.534,2010,2
35,PAM,0.000,2011,3
35,PAM,121.651,2011,3
35,PAM,1353.173,2011,3
35,PAM,89.313,2011,3
35,GEMHF,0.000,2011,3
35,GEMHF,1143.334,2011,3
35,GEMHF,1716.980,2011,3
35,GEMHF,151.070,2011,3
35,GEMF,0.000,2011,3
35,GEMF,443.130,2011,3
35,GEMF,881.278,2011,3
35,GEMF,56.856,2011,3
35,ECRAN,0.000,2011,3
35,ECRAN,259.007,2011,3
35,ECRAN,1213.071,2011,3
35,ECRAN,98.654,2011,3
35,LAMPE,7.081,2010,3
35,LAMPE,25.203,2010,3
35,LAMPE,0.000,2010,3
35,LAMPE,68.023,2010,3
35,PAM,27.785,2012,3
35,ECRAN,2.091,2012,3
35,GEMHF,0.046,2012,3
35,GEMF,0.046,2012,3
35,PAM,97.350,2012,3
35,ECRAN,113.573,2012,3
35,GEMHF,145.419,2012,3
35,GEMF,43.316,2012,3
35,PAM,1600.081,2012,3
35,ECRAN,1781.754,2012,3
35,GEMHF,1909.937,2012,3
35,GEMF,911.541,2012,3
35,PAM,117.842,2012,3
35,ECRAN,398.526,2012,3
35,GEMHF,1168.866,2012,3
35,GEMF,462.986,2012,3
35,LAMPE,8.164,2011,3
35,LAMPE,24.550,2011,3
35,LAMPE,0.000,2011,3
35,LAMPE,66.587,2011,3
35,PAM,31.011,2012,3
35,ECRAN,2.002,2012,3
35,PAM,0.000,2012,3
35,PAM,18.603,2011,3
35,PAM,81.894,2012,2
35,ECRAN,76.561,2012,2
35,GEMHF,112.132,2012,2
35,GEMF,44.420,2012,2
35,PAM,1746.310,2012,2
35,ECRAN,1531.730,2012,2
35,GEMHF,1814.660,2012,2
35,GEMF,899.575,2012,2
35,PAM,131.669,2012,2
35,ECRAN,284.000,2012,2
35,GEMHF,1347.360,2012,2
35,GEMF,561.517,2012,2
35,LAMPE,9.597,2012,3
35,LAMPE,26.489,2012,3
35,LAMPE,0.000,2012,3
35,LAMPE,79.123,2012,3
35,ECRAN,4.050,2012,3
35,GEMF,0.000,2012,3
35,GEMHF,0.060,2012,3
35,PAM,36.420,2012,3
36,ND,625.000,2010,2
36,ND,269.000,2010,2
36,ND,0.000,2010,2
36,ND,0.000,2010,2
36,ND,7.645,2010,2
36,ND,5.585,2010,2
36,PAM,0.000,2011,3
36,PAM,18.048,2011,3
36,PAM,251.967,2011,3
36,PAM,31.956,2011,3
36,GEMHF,0.000,2011,3
36,GEMHF,187.041,2011,3
36,GEMHF,404.246,2011,3
36,GEMHF,37.460,2011,3
36,GEMF,0.000,2011,3
36,GEMF,91.418,2011,3
36,GEMF,197.633,2011,3
36,GEMF,15.745,2011,3
36,ECRAN,0.000,2011,3
36,ECRAN,48.800,2011,3
36,ECRAN,227.663,2011,3
36,ECRAN,23.973,2011,3
36,LAMPE,2.603,2010,3
36,LAMPE,5.089,2010,3
36,LAMPE,0.000,2010,3
36,LAMPE,0.498,2010,3
36,PAM,41.668,2012,3
36,ECRAN,37.911,2012,3
36,GEMHF,38.539,2012,3
36,GEMF,11.390,2012,3
36,PAM,351.678,2012,3
36,ECRAN,386.634,2012,3
36,GEMHF,476.332,2012,3
36,GEMF,240.604,2012,3
36,PAM,19.342,2012,3
36,ECRAN,88.087,2012,3
36,GEMHF,207.489,2012,3
36,GEMF,97.644,2012,3
36,LAMPE,3.107,2011,3
36,LAMPE,6.203,2011,3
36,LAMPE,0.000,2011,3
36,LAMPE,0.500,2011,3
36,PAM,39.364,2012,2
36,ECRAN,36.637,2012,2
36,GEMHF,36.188,2012,2
36,GEMF,13.900,2012,2
36,PAM,387.261,2012,2
36,ECRAN,397.292,2012,2
36,GEMHF,427.850,2012,2
36,GEMF,254.293,2012,2
36,PAM,23.193,2012,2
36,ECRAN,55.846,2012,2
36,GEMHF,196.982,2012,2
36,GEMF,90.367,2012,2
36,LAMPE,3.326,2012,3
36,LAMPE,4.730,2012,3
36,LAMPE,0.000,2012,3
36,LAMPE,0.564,2012,3
36,ECRAN,0.000,2012,3
36,GEMF,0.000,2012,3
36,GEMHF,0.000,2012,3
36,PAM,1.360,2012,3
37,ND,37.000,2010,2
37,ND,0.500,2010,2
37,ND,3087.000,2010,2
37,ND,1954.000,2010,2
37,ND,0.000,2010,2
37,ND,49.360,2010,2
37,ND,24.947,2010,2
37,ND,7.370,2010,2
37,ECRAN,17.170,2011,3
37,PAM,0.000,2011,3
37,PAM,85.512,2011,3
37,PAM,630.049,2011,3
37,PAM,178.742,2011,3
37,GEMHF,0.000,2011,3
37,GEMHF,760.343,2011,3
37,GEMHF,766.902,2011,3
37,GEMHF,125.528,2011,3
37,GEMF,0.000,2011,3
37,GEMF,332.205,2011,3
37,GEMF,389.304,2011,3
37,GEMF,51.204,2011,3
37,ECRAN,0.000,2011,3
37,ECRAN,142.129,2011,3
37,ECRAN,622.068,2011,3
37,ECRAN,135.488,2011,3
37,LAMPE,4.827,2010,3
37,LAMPE,11.889,2010,3
37,LAMPE,0.000,2010,3
37,LAMPE,10.438,2010,3
37,GEMF,0.455,2011,3
37,ECRAN,40.980,2012,3
37,PAM,9.150,2012,3
37,GEMHF,0.194,2012,3
37,GEMF,0.030,2012,3
37,PAM,186.132,2012,3
37,ECRAN,169.099,2012,3
37,GEMHF,144.043,2012,3
37,GEMF,47.561,2012,3
37,PAM,736.744,2012,3
37,ECRAN,841.267,2012,3
37,GEMHF,781.172,2012,3
37,GEMF,428.998,2012,3
37,PAM,86.759,2012,3
37,ECRAN,234.963,2012,3
37,GEMHF,808.936,2012,3
37,GEMF,351.596,2012,3
37,LAMPE,4.722,2011,3
37,LAMPE,13.426,2011,3
37,LAMPE,0.000,2011,3
37,LAMPE,9.611,2011,3
37,PAM,14.618,2012,3
37,GEMHF,0.760,2012,3
37,GEMF,0.097,2012,3
37,ECRAN,37.527,2012,3
37,PAM,9.527,2011,3
37,PAM,168.727,2012,2
37,ECRAN,168.934,2012,2
37,GEMHF,134.951,2012,2
37,GEMF,55.706,2012,2
37,PAM,772.067,2012,2
37,ECRAN,828.945,2012,2
37,GEMHF,767.816,2012,2
37,GEMF,419.116,2012,2
37,PAM,103.017,2012,2
37,ECRAN,132.928,2012,2
37,GEMHF,743.291,2012,2
37,GEMF,337.003,2012,2
37,LAMPE,6.907,2012,3
37,LAMPE,15.413,2012,3
37,LAMPE,0.000,2012,3
37,LAMPE,13.686,2012,3
37,ECRAN,39.640,2012,3
37,GEMF,1.220,2012,3
37,GEMHF,0.000,2012,3
37,PAM,10.990,2012,3
38,ND,87.000,2010,2
38,ND,1802.000,2010,2
38,ND,1187.000,2010,2
38,ND,2379.010,2010,2
38,ND,651.453,2010,2
38,ND,55.063,2010,2
38,ND,36.873,2010,2
38,ND,3511.827,2011,3
38,ECRAN,2.198,2011,3
38,ECRAN,351.921,2011,3
38,GEMHF,1514.760,2010,3
38,GEMF,792.823,2010,3
38,ECRAN,766.828,2010,3
38,PAM,860.146,2010,3
38,PAM,0.000,2011,3
38,PAM,81.827,2011,3
38,PAM,139.151,2011,3
38,PAM,177.619,2011,3
38,GEMHF,0.000,2011,3
38,GEMHF,888.959,2011,3
38,GEMHF,150.863,2011,3
38,GEMHF,218.171,2011,3
38,GEMF,0.000,2011,3
38,GEMF,459.381,2011,3
38,GEMF,115.336,2011,3
38,GEMF,91.897,2011,3
38,ECRAN,0.000,2011,3
38,ECRAN,148.857,2011,3
38,ECRAN,108.277,2011,3
38,ECRAN,126.794,2011,3
38,LAMPE,9.805,2010,3
38,LAMPE,21.830,2010,3
38,LAMPE,0.000,2010,3
38,LAMPE,26.958,2010,3
38,GEMF,3.538,2011,3
38,GEMF,412.356,2011,3
38,GEMHF,795.204,2012,3
38,PAM,520.463,2012,3
38,ECRAN,417.297,2012,3
38,GEMF,402.228,2012,3
38,PAM,25.753,2012,3
38,GEMHF,15.945,2012,3
38,GEMF,7.275,2012,3
38,ECRAN,4.704,2012,3
38,PAM,169.479,2012,3
38,ECRAN,176.219,2012,3
38,GEMHF,228.299,2012,3
38,GEMF,86.247,2012,3
38,PAM,237.501,2012,3
38,ECRAN,161.903,2012,3
38,GEMHF,258.369,2012,3
38,GEMF,145.363,2012,3
38,PAM,106.869,2012,3
38,ECRAN,171.020,2012,3
38,GEMHF,890.265,2012,3
38,GEMF,446.984,2012,3
38,LAMPE,11.230,2011,3
38,LAMPE,24.540,2011,3
38,LAMPE,0.000,2011,3
38,LAMPE,31.545,2011,3
38,ECRAN,782.924,2011,3
38,ECRAN,16.548,2011,3
38,GEMF,792.843,2011,3
38,GEMF,0.000,2011,3
38,GEMHF,1506.469,2011,3
38,GEMHF,0.416,2011,3
38,PAM,972.921,2011,3
38,PAM,10.002,2011,3
38,PAM,14.845,2011,3
38,PAM,28.294,2012,3
38,GEMHF,14.541,2012,3
38,GEMF,6.840,2012,3
38,ECRAN,5.540,2012,3
38,PAM,322.775,2012,3
38,GEMHF,500.780,2012,3
38,GEMF,318.598,2012,3
38,ECRAN,347.190,2012,3
38,GEMHF,714.070,2011,3
38,GEMHF,20.691,2011,3
38,PAM,539.544,2011,3
38,PAM,12.122,2011,3
38,PAM,214.006,2012,2
38,ECRAN,272.104,2012,2
38,GEMHF,266.264,2012,2
38,GEMF,115.743,2012,2
38,PAM,556.297,2012,2
38,ECRAN,423.087,2012,2
38,GEMHF,646.549,2012,2
38,GEMF,360.188,2012,2
38,PAM,107.490,2012,2
38,ECRAN,246.362,2012,2
38,GEMHF,803.580,2012,2
38,GEMF,413.245,2012,2
38,LAMPE,12.155,2012,3
38,LAMPE,26.477,2012,3
38,LAMPE,0.000,2012,3
38,LAMPE,27.119,2012,3
38,ECRAN,414.040,2012,3
38,GEMF,286.890,2012,3
38,GEMHF,442.030,2012,3
38,PAM,361.360,2012,3
38,ECRAN,7.030,2012,3
38,GEMF,4.800,2012,3
38,GEMHF,7.420,2012,3
38,PAM,25.560,2012,3
38,PAM,0.007,2012,3
38,ECRAN,954.517,2012,3
38,GEMF,751.233,2012,3
38,GEMHF,1160.312,2012,3
38,PAM,1059.958,2012,3
38,PAM,4.800,2012,3
38,ECRAN,0.744,2012,3
39,ND,6.000,2010,2
39,ND,25.700,2010,2
39,ND,942.000,2010,2
39,ND,99.000,2010,2
39,ND,673.685,2010,2
39,ND,641.657,2010,2
39,ND,45.454,2010,2
39,ND,21.121,2010,2
39,ND,1107.968,2011,3
39,PAM,0.000,2011,3
39,PAM,12.059,2011,3
39,PAM,636.340,2011,3
39,PAM,4.248,2011,3
39,GEMHF,0.000,2011,3
39,GEMHF,92.048,2011,3
39,GEMHF,715.865,2011,3
39,GEMHF,1.844,2011,3
39,GEMF,0.000,2011,3
39,GEMF,44.392,2011,3
39,GEMF,400.751,2011,3
39,GEMF,0.689,2011,3
39,ECRAN,0.000,2011,3
39,ECRAN,27.759,2011,3
39,ECRAN,454.348,2011,3
39,ECRAN,1.123,2011,3
39,LAMPE,5.729,2010,3
39,LAMPE,3.868,2010,3
39,LAMPE,0.000,2010,3
39,LAMPE,28.746,2010,3
39,PAM,3.971,2012,3
39,ECRAN,2.349,2012,3
39,GEMHF,2.551,2012,3
39,GEMF,0.450,2012,3
39,PAM,640.216,2012,3
39,ECRAN,551.141,2012,3
39,GEMHF,757.468,2012,3
39,GEMF,383.147,2012,3
39,PAM,13.718,2012,3
39,ECRAN,38.690,2012,3
39,GEMHF,92.473,2012,3
39,GEMF,45.969,2012,3
39,LAMPE,6.052,2011,3
39,LAMPE,4.806,2011,3
39,LAMPE,0.000,2011,3
39,LAMPE,27.586,2011,3
39,PAM,4.050,2012,2
39,ECRAN,2.262,2012,2
39,GEMHF,2.387,2012,2
39,GEMF,0.775,2012,2
39,PAM,683.515,2012,2
39,ECRAN,600.645,2012,2
39,GEMHF,767.289,2012,2
39,GEMF,392.876,2012,2
39,PAM,21.225,2012,2
39,ECRAN,37.835,2012,2
39,GEMHF,95.033,2012,2
39,GEMF,44.516,2012,2
39,LAMPE,5.393,2012,3
39,LAMPE,6.298,2012,3
39,LAMPE,0.000,2012,3
39,LAMPE,34.160,2012,3
40,ND,143.000,2010,2
40,ND,1906.000,2010,2
40,ND,1447.000,2010,2
40,ND,0.000,2010,2
40,ND,30.457,2010,2
40,ND,15.890,2010,2
40,ND,9.670,2010,2
40,ECRAN,24.150,2011,3
40,PAM,0.000,2011,3
40,PAM,28.072,2011,3
40,PAM,340.488,2011,3
40,PAM,57.206,2011,3
40,GEMHF,0.000,2011,3
40,GEMHF,196.907,2011,3
40,GEMHF,886.208,2011,3
40,GEMHF,75.846,2011,3
40,GEMF,0.000,2011,3
40,GEMF,85.956,2011,3
40,GEMF,468.552,2011,3
40,GEMF,40.794,2011,3
40,ECRAN,0.000,2011,3
40,ECRAN,72.019,2011,3
40,ECRAN,414.713,2011,3
40,ECRAN,50.258,2011,3
40,LAMPE,0.872,2010,3
40,LAMPE,3.062,2010,3
40,LAMPE,0.000,2010,3
40,LAMPE,12.502,2010,3
40,GEMF,49.792,2011,3
40,GEMHF,85.298,2012,3
40,GEMF,53.699,2012,3
40,ECRAN,19.891,2012,3
40,PAM,2.657,2012,3
40,PAM,75.804,2012,3
40,ECRAN,63.984,2012,3
40,GEMHF,95.229,2012,3
40,GEMF,40.702,2012,3
40,PAM,431.318,2012,3
40,ECRAN,483.492,2012,3
40,GEMHF,746.593,2012,3
40,GEMF,488.649,2012,3
40,PAM,32.373,2012,3
40,ECRAN,78.702,2012,3
40,GEMHF,213.132,2012,3
40,GEMF,87.007,2012,3
40,LAMPE,0.914,2011,3
40,LAMPE,3.387,2011,3
40,LAMPE,0.000,2011,3
40,LAMPE,10.442,2011,3
40,PAM,2.164,2012,3
40,GEMHF,52.865,2012,3
40,GEMF,53.707,2012,3
40,ECRAN,26.641,2012,3
40,GEMHF,68.157,2011,3
40,PAM,2.390,2011,3
40,PAM,59.744,2012,2
40,ECRAN,65.560,2012,2
40,GEMHF,76.241,2012,2
40,GEMF,36.063,2012,2
40,PAM,532.217,2012,2
40,ECRAN,731.387,2012,2
40,GEMHF,694.557,2012,2
40,GEMF,560.110,2012,2
40,PAM,26.357,2012,2
40,ECRAN,106.046,2012,2
40,GEMHF,157.710,2012,2
40,GEMF,80.222,2012,2
40,LAMPE,1.287,2012,3
40,LAMPE,3.659,2012,3
40,LAMPE,0.000,2012,3
40,LAMPE,15.596,2012,3
40,ECRAN,31.140,2012,3
40,GEMF,47.660,2012,3
40,GEMHF,57.780,2012,3
40,PAM,1.680,2012,3
41,ND,466.000,2010,2
41,ND,247.000,2010,2
41,ND,0.000,2010,2
41,ND,42.317,2010,2
41,ND,19.542,2010,2
41,ND,11.615,2010,2
41,ECRAN,0.300,2011,3
41,ECRAN,34.493,2011,3
41,PAM,0.000,2011,3
41,PAM,67.208,2011,3
41,PAM,120.222,2011,3
41,PAM,40.794,2011,3
41,GEMHF,0.000,2011,3
41,GEMHF,173.517,2011,3
41,GEMHF,153.813,2011,3
41,GEMHF,23.569,2011,3
41,GEMF,0.000,2011,3
41,GEMF,85.572,2011,3
41,GEMF,91.704,2011,3
41,GEMF,10.993,2011,3
41,ECRAN,0.000,2011,3
41,ECRAN,59.117,2011,3
41,ECRAN,130.707,2011,3
41,ECRAN,42.064,2011,3
41,LAMPE,2.616,2010,3
41,LAMPE,6.248,2010,3
41,LAMPE,0.000,2010,3
41,LAMPE,6.587,2010,3
41,GEMF,32.236,2011,3
41,PAM,64.159,2012,3
41,GEMHF,53.257,2012,3
41,ECRAN,49.564,2012,3
41,GEMF,32.180,2012,3
41,PAM,2.911,2012,3
41,GEMF,0.050,2012,3
41,PAM,47.413,2012,3
41,ECRAN,55.973,2012,3
41,GEMHF,33.059,2012,3
41,GEMF,9.609,2012,3
41,PAM,278.415,2012,3
41,ECRAN,372.268,2012,3
41,GEMHF,272.341,2012,3
41,GEMF,170.117,2012,3
41,PAM,74.531,2012,3
41,ECRAN,93.618,2012,3
41,GEMHF,210.533,2012,3
41,GEMF,90.791,2012,3
41,LAMPE,2.668,2011,3
41,LAMPE,7.031,2011,3
41,LAMPE,0.000,2011,3
41,LAMPE,6.506,2011,3
41,PAM,4.595,2012,3
41,ECRAN,0.261,2012,3
41,PAM,84.402,2012,3
41,GEMHF,73.917,2012,3
41,GEMF,43.827,2012,3
41,ECRAN,65.874,2012,3
41,GEMHF,39.121,2011,3
41,GEMHF,0.078,2011,3
41,PAM,50.311,2011,3
41,PAM,3.005,2011,3
41,PAM,49.778,2012,2
41,ECRAN,56.349,2012,2
41,GEMHF,52.028,2012,2
41,GEMF,20.401,2012,2
41,PAM,346.747,2012,2
41,ECRAN,417.829,2012,2
41,GEMHF,323.565,2012,2
41,GEMF,199.132,2012,2
41,PAM,43.916,2012,2
41,ECRAN,58.468,2012,2
41,GEMHF,210.202,2012,2
41,GEMF,95.274,2012,2
41,LAMPE,2.699,2012,3
41,LAMPE,6.895,2012,3
41,LAMPE,0.000,2012,3
41,LAMPE,7.959,2012,3
41,ECRAN,72.140,2012,3
41,GEMF,47.500,2012,3
41,GEMHF,74.600,2012,3
41,PAM,84.690,2012,3
41,ECRAN,0.420,2012,3
41,GEMF,0.000,2012,3
41,GEMHF,0.000,2012,3
41,PAM,5.390,2012,3
42,ND,88.000,2010,2
42,ND,3542.000,2010,2
42,ND,1565.000,2010,2
42,ND,0.000,2010,2
42,ND,21.989,2010,2
42,ND,74.981,2010,2
42,ND,57.047,2010,2
42,PAM,0.000,2011,3
42,PAM,71.204,2011,3
42,PAM,642.573,2011,3
42,PAM,76.568,2011,3
42,GEMHF,0.000,2011,3
42,GEMHF,650.269,2011,3
42,GEMHF,1231.128,2011,3
42,GEMHF,75.024,2011,3
42,GEMF,0.000,2011,3
42,GEMF,294.454,2011,3
42,GEMF,608.955,2011,3
42,GEMF,25.961,2011,3
42,ECRAN,0.000,2011,3
42,ECRAN,154.509,2011,3
42,ECRAN,666.575,2011,3
42,ECRAN,48.779,2011,3
42,LAMPE,6.450,2010,3
42,LAMPE,27.478,2010,3
42,LAMPE,0.000,2010,3
42,LAMPE,40.264,2010,3
42,PAM,14.908,2012,3
42,GEMHF,1.634,2012,3
42,PAM,91.306,2012,3
42,ECRAN,87.148,2012,3
42,GEMHF,101.765,2012,3
42,GEMF,30.617,2012,3
42,PAM,841.899,2012,3
42,ECRAN,856.414,2012,3
42,GEMHF,1307.491,2012,3
42,GEMF,606.401,2012,3
42,PAM,85.542,2012,3
42,ECRAN,186.700,2012,3
42,GEMHF,672.380,2012,3
42,GEMF,300.068,2012,3
42,LAMPE,8.119,2011,3
42,LAMPE,28.058,2011,3
42,LAMPE,0.000,2011,3
42,LAMPE,31.867,2011,3
42,PAM,20.291,2012,3
42,GEMHF,5.302,2012,3
42,GEMF,1.047,2012,3
42,ECRAN,1.240,2012,3
42,GEMF,0.360,2011,3
42,GEMHF,3.295,2011,3
42,PAM,9.413,2011,3
42,PAM,110.966,2012,2
42,ECRAN,117.843,2012,2
42,GEMHF,91.670,2012,2
42,GEMF,32.121,2012,2
42,PAM,944.392,2012,2
42,ECRAN,1180.620,2012,2
42,GEMHF,1406.510,2012,2
42,GEMF,669.527,2012,2
42,PAM,97.572,2012,2
42,ECRAN,250.891,2012,2
42,GEMHF,646.715,2012,2
42,GEMF,294.081,2012,2
42,LAMPE,8.692,2012,3
42,LAMPE,31.713,2012,3
42,LAMPE,0.000,2012,3
42,LAMPE,25.728,2012,3
42,ECRAN,0.430,2012,3
42,GEMF,0.160,2012,3
42,GEMHF,5.720,2012,3
42,PAM,22.130,2012,3
43,ND,47.000,2010,2
43,ND,824.000,2010,2
43,ND,541.000,2010,2
43,ND,0.000,2010,2
43,ND,126.891,2010,2
43,ND,5.240,2010,2
43,ND,4.011,2010,2
43,ECRAN,135.903,2011,3
43,ECRAN,3.269,2011,3
43,PAM,0.000,2011,3
43,PAM,10.907,2011,3
43,PAM,153.830,2011,3
43,PAM,17.020,2011,3
43,GEMHF,0.000,2011,3
43,GEMHF,187.437,2011,3
43,GEMHF,263.364,2011,3
43,GEMHF,20.565,2011,3
43,GEMF,0.000,2011,3
43,GEMF,72.841,2011,3
43,GEMF,132.769,2011,3
43,GEMF,7.588,2011,3
43,ECRAN,0.000,2011,3
43,ECRAN,43.380,2011,3
43,ECRAN,157.543,2011,3
43,ECRAN,21.207,2011,3
43,LAMPE,0.826,2010,3
43,LAMPE,4.556,2010,3
43,LAMPE,0.000,2010,3
43,LAMPE,2.863,2010,3
43,GEMF,103.310,2011,3
43,GEMHF,157.018,2012,3
43,ECRAN,137.810,2012,3
43,GEMF,115.224,2012,3
43,PAM,43.699,2012,3
43,ECRAN,3.254,2012,3
43,GEMHF,0.470,2012,3
43,PAM,0.463,2012,3
43,GEMF,0.260,2012,3
43,PAM,14.020,2012,3
43,ECRAN,18.337,2012,3
43,GEMHF,20.035,2012,3
43,GEMF,8.950,2012,3
43,PAM,171.357,2012,3
43,ECRAN,164.467,2012,3
43,GEMHF,269.006,2012,3
43,GEMF,134.352,2012,3
43,PAM,12.673,2012,3
43,ECRAN,44.965,2012,3
43,GEMHF,189.312,2012,3
43,GEMF,69.919,2012,3
43,LAMPE,1.624,2011,3
43,LAMPE,3.962,2011,3
43,LAMPE,0.000,2011,3
43,LAMPE,1.932,2011,3
43,PAM,100.889,2012,3
43,GEMHF,132.371,2012,3
43,GEMF,103.483,2012,3
43,ECRAN,128.989,2012,3
43,PAM,0.276,2012,3
43,ECRAN,1.839,2012,3
43,GEMF,0.810,2011,3
43,GEMHF,144.250,2011,3
43,GEMHF,0.930,2011,3
43,PAM,0.673,2011,3
43,PAM,27.698,2011,3
43,PAM,0.109,2011,3
43,PAM,25.547,2012,2
43,ECRAN,35.548,2012,2
43,GEMHF,31.217,2012,2
43,GEMF,11.302,2012,2
43,PAM,220.647,2012,2
43,ECRAN,256.844,2012,2
43,GEMHF,324.245,2012,2
43,GEMF,172.049,2012,2
43,PAM,14.213,2012,2
43,ECRAN,71.303,2012,2
43,GEMHF,174.875,2012,2
43,GEMF,70.997,2012,2
43,LAMPE,1.272,2012,3
43,LAMPE,3.630,2012,3
43,LAMPE,0.000,2012,3
43,LAMPE,2.653,2012,3
43,ECRAN,4.480,2012,3
43,GEMF,0.000,2012,3
43,GEMHF,0.000,2012,3
43,PAM,0.290,2012,3
43,ECRAN,182.170,2012,3
43,GEMF,88.020,2012,3
43,GEMHF,69.220,2012,3
43,PAM,94.600,2012,3
44,ND,541.000,2010,2
44,ND,4.400,2010,2
44,ND,5972.000,2010,2
44,ND,2770.000,2010,2
44,ND,0.000,2010,2
44,ND,14.135,2010,2
44,ND,62.811,2010,2
44,ND,46.362,2010,2
44,ECRAN,1.138,2011,3
44,PAM,0.000,2011,3
44,PAM,210.719,2011,3
44,PAM,1204.518,2011,3
44,PAM,47.791,2011,3
44,GEMHF,0.000,2011,3
44,GEMHF,1820.235,2011,3
44,GEMHF,1614.866,2011,3
44,GEMHF,48.608,2011,3
44,GEMF,0.000,2011,3
44,GEMF,736.070,2011,3
44,GEMF,780.896,2011,3
44,GEMF,16.457,2011,3
44,ECRAN,0.000,2011,3
44,ECRAN,425.957,2011,3
44,ECRAN,1120.980,2011,3
44,ECRAN,46.446,2011,3
44,LAMPE,2.547,2010,3
44,LAMPE,29.541,2010,3
44,LAMPE,0.000,2010,3
44,LAMPE,31.168,2010,3
44,PAM,14.779,2012,3
44,GEMHF,2.190,2012,3
44,ECRAN,0.970,2012,3
44,GEMF,0.338,2012,3
44,PAM,48.360,2012,3
44,ECRAN,63.143,2012,3
44,GEMHF,47.070,2012,3
44,GEMF,13.228,2012,3
44,PAM,1301.656,2012,3
44,ECRAN,1667.551,2012,3
44,GEMHF,1585.795,2012,3
44,GEMF,788.122,2012,3
44,PAM,217.144,2012,3
44,ECRAN,666.725,2012,3
44,GEMHF,1780.501,2012,3
44,GEMF,709.896,2012,3
44,LAMPE,3.172,2011,3
44,LAMPE,36.824,2011,3
44,LAMPE,0.000,2011,3
44,LAMPE,27.657,2011,3
44,PAM,20.577,2012,3
44,GEMHF,0.378,2012,3
44,GEMF,0.058,2012,3
44,ECRAN,1.749,2012,3
44,GEMF,0.145,2011,3
44,GEMHF,2.660,2011,3
44,PAM,14.265,2011,3
44,PAM,51.961,2012,2
44,ECRAN,70.418,2012,2
44,GEMHF,57.858,2012,2
44,GEMF,20.921,2012,2
44,PAM,1432.270,2012,2
44,ECRAN,1500.440,2012,2
44,GEMHF,1562.250,2012,2
44,GEMF,778.053,2012,2
44,PAM,209.867,2012,2
44,ECRAN,401.722,2012,2
44,GEMHF,1706.510,2012,2
44,GEMF,693.247,2012,2
44,LAMPE,4.771,2012,3
44,LAMPE,39.224,2012,3
44,LAMPE,0.000,2012,3
44,LAMPE,31.331,2012,3
44,ECRAN,1.050,2012,3
44,GEMF,0.000,2012,3
44,GEMHF,0.000,2012,3
44,PAM,25.610,2012,3
45,ND,9.000,2010,2
45,ND,1317.000,2010,2
45,ND,804.000,2010,2
45,ND,0.000,2010,2
45,ND,507.517,2010,2
45,ND,33.076,2010,2
45,ND,16.919,2010,2
45,ND,1.689,2011,3
45,ECRAN,360.159,2011,3
45,ECRAN,1.450,2011,3
45,ECRAN,0.418,2010,3
45,PAM,0.162,2010,3
45,PAM,62.284,2011,3
45,PAM,0.184,2011,3
45,GEMHF,861.620,2011,3
45,GEMHF,2.100,2011,3
45,GEMF,379.922,2011,3
45,GEMF,0.403,2011,3
45,ECRAN,176.915,2011,3
45,ECRAN,4.976,2011,3
45,LAMPE,3.292,2010,3
45,LAMPE,16.078,2010,3
45,LAMPE,0.000,2010,3
45,LAMPE,19.314,2010,3
45,GEMF,212.879,2011,3
45,GEMF,0.410,2011,3
45,PAM,681.679,2012,3
45,ECRAN,656.145,2012,3
45,GEMHF,598.109,2012,3
45,GEMF,375.401,2012,3
45,PAM,9.274,2012,3
45,GEMHF,5.422,2012,3
45,PAM,4.516,2012,3
45,ECRAN,3.432,2012,3
45,GEMF,0.764,2012,3
45,ECRAN,0.530,2012,3
45,GEMF,0.263,2012,3
45,GEMHF,0.215,2012,3
45,PAM,95.921,2012,3
45,ECRAN,286.156,2012,3
45,GEMHF,362.999,2012,3
45,GEMF,180.552,2012,3
45,PAM,56.242,2012,3
45,ECRAN,294.710,2012,3
45,GEMHF,920.343,2012,3
45,GEMF,422.396,2012,3
45,LAMPE,4.554,2011,3
45,LAMPE,16.406,2011,3
45,LAMPE,0.000,2011,3
45,LAMPE,21.779,2011,3
45,PAM,9.311,2012,3
45,GEMF,0.210,2012,3
45,PAM,834.272,2012,3
45,GEMHF,725.503,2012,3
45,GEMF,454.092,2012,3
45,ECRAN,863.737,2012,3
45,PAM,5.129,2012,3
45,GEMHF,6.283,2012,3
45,GEMF,1.565,2012,3
45,ECRAN,2.080,2012,3
45,GEMF,4.109,2011,3
45,GEMHF,1.192,2011,3
45,GEMHF,296.301,2011,3
45,GEMHF,15.640,2011,3
45,PAM,4.132,2011,3
45,PAM,417.415,2011,3
45,PAM,15.510,2011,3
45,PAM,0.498,2012,2
45,ECRAN,0.360,2012,2
45,GEMHF,10.767,2012,2
45,GEMF,4.775,2012,2
45,PAM,189.429,2012,2
45,ECRAN,399.396,2012,2
45,GEMHF,508.952,2012,2
45,GEMF,246.606,2012,2
45,PAM,81.764,2012,2
45,ECRAN,212.550,2012,2
45,GEMHF,900.880,2012,2
45,GEMF,419.357,2012,2
45,LAMPE,7.640,2012,3
45,LAMPE,17.163,2012,3
45,LAMPE,0.000,2012,3
