Siren_Siret;Campagne;Type_pile;Nature_pile;Tonnage;Departement;Origine_collecte;Date_creation;Date_modification
7,12034E+13;Collecte 2012;AUTOM;;0.0;79;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;82;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;82;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;82;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.32;82;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;82;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;82;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0060;83;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;83;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;83;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;3.355;83;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;83;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;83;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;84;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;84;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;84;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;6.166;84;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;84;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;84;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;85;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;85;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;85;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;4.437;85;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;85;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;85;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.034;87;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;87;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;87;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.535;87;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;87;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;87;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;88;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;88;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;88;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;1.82;88;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;88;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;88;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0010;90;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;90;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;90;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.329;90;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;90;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;90;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;91;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;91;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;91;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;2.797;91;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;91;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;91;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0040;92;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;92;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;92;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.231;92;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;92;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;92;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0040;93;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;93;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;93;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;4.031;93;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;93;COMM;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;AUTOM;;0.0;93;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0050;94;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:20
7,12034E+13;Collecte 2012;PORT;;0.0;94;COMM;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.0;94;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;1.026;94;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;94;COMM;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;94;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.01;95;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.0;95;COMM;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.0;95;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;95;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;95;COMM;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;95;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.0;2A;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.0;2A;COMM;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;PORT;;0.0;2A;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.85;2A;DISTR;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;2A;COMM;2013-04-02T17:33:30;2013-04-18T12:09:21
7,12034E+13;Collecte 2012;AUTOM;;0.0;2A;AUTR;2013-04-02T17:33:30;2013-04-18T12:09:21
4,70502E+13;Collecte 2012;PORT;;0.0;1;DISTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;1;COMM;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;1;AUTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;19.978;1;DISTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;1;COMM;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;1;AUTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;2;DISTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;2;COMM;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;2;AUTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;16.309;2;DISTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;2;COMM;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;2;AUTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;3;DISTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;3;COMM;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;3;AUTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;14.43;3;DISTR;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;3;COMM;2013-02-26T15:30:17;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;3;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;4;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;4;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;4;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;10.673;4;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;4;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;4;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;5;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;5;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;5;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;5;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;5;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;5;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;6;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;6;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;6;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;79.506;6;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;6;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;6;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;7;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;7;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;7;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;5.39;7;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;7;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;7;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;8;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;8;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;8;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;6.982;8;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;8;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;8;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;9;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;9;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;9;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;9;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;9;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;9;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;10;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;10;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;10;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;5.225;10;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;10;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;10;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;11;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;11;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;11;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;4.67;11;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;11;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;11;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;12;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;12;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;12;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;1.701;12;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;12;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;12;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;13;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;13;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;13;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;108.49;13;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;13;COMM;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;AUTOM;;0.0;13;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;14;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:48
4,70502E+13;Collecte 2012;PORT;;0.0;14;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;14;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;11.62;14;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;14;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;14;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;15;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;15;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;15;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.68;15;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;15;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;15;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;16;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;16;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;16;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;10.041;16;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;16;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;16;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;17;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;17;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;17;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;13.067;17;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;17;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;17;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;18;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;18;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;18;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;14.153;18;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;18;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;18;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;19;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;19;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;19;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;19;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;19;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;19;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;21;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;21;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;21;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;59.966;21;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;21;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;21;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;22;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;22;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;22;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;6.258;22;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;22;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;22;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;23;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;23;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;23;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;23;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;23;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;23;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;24;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;24;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;24;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;32.637;24;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;24;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;24;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;25;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;25;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;25;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;41.334;25;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;25;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;25;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;26;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;26;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;26;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;10.135;26;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;26;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;26;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;27;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;27;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;27;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;3.015;27;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;27;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;AUTOM;;0.0;27;AUTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;28;DISTR;2013-02-26T15:30:18;2013-04-23T12:00:49
4,70502E+13;Collecte 2012;PORT;;0.0;28;COMM;2013-02-26T15:30:18;2013-04-23T12:00:49
