Siren_Siret;Campagne;Departement;Flux;Origine;Tonnage;Date_creation;Date_modification
"48774196900000";"CMD 2011";"77";"GEMHF";"DISTR";"1.46";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"77";"PAM";"DISTR";"66.48";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"ECRAN";"COMM";"467.799";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"GEMF";"COMM";"129.302";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"GEMHF";"COMM";"277.907";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"PAM";"COMM";"588.142";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"ECRAN";"DISTR";"0.41";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"GEMF";"DISTR";"0.03";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"GEMHF";"DISTR";"1.06";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"78";"PAM";"DISTR";"14.89";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"79";"ECRAN";"DISTR";"0.8";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"79";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"79";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"79";"PAM";"DISTR";"5.62";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"80";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"80";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"80";"GEMHF";"DISTR";"0.06";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"80";"PAM";"DISTR";"9.03";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"81";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"81";"GEMF";"DISTR";"0.04";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"81";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"81";"PAM";"DISTR";"8.4";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"ECRAN";"COMM";"204.095";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"GEMF";"COMM";"139.115";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"GEMHF";"COMM";"210.35";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"PAM";"COMM";"167.393";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"GEMHF";"DISTR";"0.05";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"82";"PAM";"DISTR";"11.7";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"83";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"83";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"83";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"83";"PAM";"DISTR";"38.37";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"84";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"84";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"84";"GEMHF";"DISTR";"0.52";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"84";"PAM";"DISTR";"13.34";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"85";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"85";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"85";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"85";"PAM";"DISTR";"7.46";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"86";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"86";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"86";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"86";"PAM";"DISTR";"12.92";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"ECRAN";"AUTR";"9.72";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"GEMF";"AUTR";"0.77";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"GEMHF";"AUTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"PAM";"AUTR";"4.25";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"GEMHF";"DISTR";"0.43";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"87";"PAM";"DISTR";"8.66";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"88";"ECRAN";"DISTR";"0.5";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"88";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"88";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"88";"PAM";"DISTR";"1.58";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"ECRAN";"COMM";"778.3";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"GEMF";"COMM";"476.07";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"GEMHF";"COMM";"648.36";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"PAM";"COMM";"923.58";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"GEMF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"GEMHF";"DISTR";"0.26";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"89";"PAM";"DISTR";"3.88";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"ECRAN";"AUTR";"21.07";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"GEMF";"AUTR";"2.3";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"GEMHF";"AUTR";"2.24";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"PAM";"AUTR";"13.12";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"ECRAN";"COMM";"748.32";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"GEMF";"COMM";"223.43";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"GEMHF";"COMM";"363.41";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"PAM";"COMM";"575.72";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"ECRAN";"DISTR";"0.28";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"GEMF";"DISTR";"0.08";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"GEMHF";"DISTR";"14.09";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"91";"PAM";"DISTR";"39.79";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"92";"ECRAN";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"92";"GEMF";"DISTR";"0.02";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"92";"GEMHF";"DISTR";"0.0";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"92";"PAM";"DISTR";"9.42";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"ECRAN";"COMM";"417.34";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"GEMF";"COMM";"115.4";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"GEMHF";"COMM";"184.22";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"PAM";"COMM";"308.14";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"ECRAN";"DISTR";"1.65";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"GEMF";"DISTR";"0.38";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"GEMHF";"DISTR";"0.57";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"93";"PAM";"DISTR";"21.65";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"ECRAN";"COMM";"26.54";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"GEMF";"COMM";"6.31";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"GEMHF";"COMM";"8.98";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"PAM";"COMM";"13.63";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"ECRAN";"DISTR";"0.56";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"GEMF";"DISTR";"0.02";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"GEMHF";"DISTR";"0.26";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"94";"PAM";"DISTR";"5.68";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"ECRAN";"AUTR";"5.28";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"GEMF";"AUTR";"0.58";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"GEMHF";"AUTR";"2.01";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"PAM";"AUTR";"0.87";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"ECRAN";"COMM";"697.8";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"GEMF";"COMM";"214.5";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"GEMHF";"COMM";"445.96";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"PAM";"COMM";"711.46";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"ECRAN";"DISTR";"1.03";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"GEMF";"DISTR";"1.08";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"GEMHF";"DISTR";"3.1";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"95";"PAM";"DISTR";"62.04";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"971";"ECRAN";"DISTR";"3.35";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"971";"GEMF";"DISTR";"169.07";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"971";"GEMHF";"DISTR";"37.46";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"971";"PAM";"DISTR";"22.46";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"972";"ECRAN";"COMM";"69.4";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"972";"GEMF";"COMM";"79.39";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"972";"GEMHF";"COMM";"129.98";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"972";"PAM";"COMM";"54.53";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"48774196900000";"CMD 2011";"972";"GEMF";"DISTR";"8.67";"2012-03-08T14:51:39";"2012-03-08T14:51:39"
"41936563000000";"CMD 2011";"973";"ECRAN";"DISTR";"0.291";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"971";"PAM";"COMM";"72.749";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"971";"GEMHF";"COMM";"253.91";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"971";"GEMF";"COMM";"156.42";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"971";"ECRAN";"COMM";"94.94";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"94";"PAM";"DISTR";"0.562";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"94";"GEMHF";"DISTR";"83.237";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"94";"GEMF";"DISTR";"19.193";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"94";"ECRAN";"DISTR";"1.698";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"92";"PAM";"COMM";"333.104";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"92";"PAM";"ESS";"0.0080";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"92";"GEMHF";"COMM";"180.311";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"92";"GEMF";"COMM";"112.137";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"92";"ECRAN";"COMM";"462.437";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"91";"PAM";"DISTR";"12.205";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"91";"ECRAN";"DISTR";"10.913";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"88";"PAM";"COMM";"903.371";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"88";"GEMHF";"COMM";"761.61";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"88";"GEMF";"COMM";"511.614";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"88";"ECRAN";"COMM";"738.687";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"87";"PAM";"COMM";"756.1";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"87";"GEMHF";"COMM";"426.045";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"87";"GEMF";"COMM";"355.145";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"87";"ECRAN";"COMM";"668.351";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"86";"PAM";"COMM";"573.247";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"86";"GEMHF";"COMM";"443.8";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"86";"GEMF";"COMM";"319.22";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"86";"ECRAN";"COMM";"552.164";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"PAM";"COMM";"803.62";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"PAM";"ESS";"0.427";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"GEMHF";"COMM";"878.956";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"GEMHF";"ESS";"8.829";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"GEMF";"COMM";"538.936";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"GEMF";"ESS";"2.173";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"ECRAN";"COMM";"813.531";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"81";"ECRAN";"ESS";"0.315";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"79";"PAM";"COMM";"674.439";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"79";"PAM";"AUTR";"0.066";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"79";"GEMHF";"COMM";"506.822";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"79";"GEMF";"COMM";"320.355";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"79";"ECRAN";"COMM";"550.703";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"78";"PAM";"DISTR";"26.867";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"78";"ECRAN";"DISTR";"0.207";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"77";"PAM";"DISTR";"0.042";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"PAM";"COMM";"26.082";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"PAM";"DISTR";"4.14";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"PAM";"AUTR";"0.37";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"GEMHF";"COMM";"65.438";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"GEMF";"COMM";"1.074";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"ECRAN";"COMM";"1.349";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"ECRAN";"DISTR";"0.643";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"75";"ECRAN";"AUTR";"0.07";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"73";"PAM";"COMM";"365.546";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"73";"PAM";"DISTR";"2.589";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"73";"GEMHF";"COMM";"342.318";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"73";"GEMF";"COMM";"232.061";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"73";"ECRAN";"COMM";"345.627";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"PAM";"COMM";"450.04";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"PAM";"ESS";"4.127";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"GEMHF";"COMM";"439.132";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"GEMHF";"ESS";"1.989";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"GEMF";"COMM";"299.898";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"GEMF";"ESS";"1.509";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"ECRAN";"COMM";"465.91";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"71";"ECRAN";"ESS";"2.76";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"69";"PAM";"COMM";"2796.81";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"69";"PAM";"DISTR";"16.596";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"69";"GEMHF";"COMM";"2195.46";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"69";"GEMF";"COMM";"1272.84";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"69";"ECRAN";"COMM";"2372.15";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"67";"PAM";"DISTR";"5.78";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"65";"PAM";"COMM";"34.626";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"65";"GEMHF";"COMM";"26.229";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"65";"GEMF";"COMM";"24.11";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"65";"ECRAN";"COMM";"36.96";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"64";"PAM";"COMM";"85.23";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"64";"GEMHF";"COMM";"9.335";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"64";"GEMF";"COMM";"117.173";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"64";"ECRAN";"COMM";"337.875";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"62";"PAM";"COMM";"516.834";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"62";"GEMHF";"COMM";"255.281";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"62";"GEMF";"COMM";"238.302";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"62";"ECRAN";"COMM";"623.155";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"60";"GEMHF";"DISTR";"20.984";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"60";"GEMF";"DISTR";"4.86";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"PAM";"COMM";"260.026";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"PAM";"ESS";"6.105";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"PAM";"AUTR";"0.088";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"GEMHF";"COMM";"130.506";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"GEMHF";"ESS";"0.738";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"GEMF";"COMM";"171.506";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"GEMF";"ESS";"0.262";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"ECRAN";"COMM";"345.825";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"59";"ECRAN";"ESS";"7.242";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"58";"PAM";"COMM";"339.063";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"58";"GEMHF";"COMM";"253.444";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"58";"GEMF";"COMM";"213.457";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"58";"ECRAN";"COMM";"293.239";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"53";"PAM";"COMM";"155.085";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
"41936563000000";"CMD 2011";"53";"GEMHF";"COMM";"103.875";"2013-02-22T18:00:37";"2013-02-22T18:00:37"
